f0:total_weight;f1:acceleration;f2:intrusion;x0;x1;x2;x3;x4;nds_rank
1681.78810810212;7.37067593785027;0.217876030682058;2.54323254597524;2.98513466025942;2.77291409101939;1.07482874396948;1.70801594513842;25
1679.41733653683;7.38593843794212;0.228854397518988;2.81467387257827;2.88578725321488;2.74382370512179;1.05496370143023;1.14838958259131;26
1682.067282568;9.02840451354937;0.0708534268654766;2.22242203504891;2.85732651308986;1.12410218740073;1.66505441193704;2.67482940744368;22
1684.76686770272;10.7402915131708;0.0959188153477797;2.08846853072218;2.1221457715715;1.17077886507417;2.63113562652428;2.01273177238774;40
1677.24495628031;9.05482222824851;0.128489735267725;2.84544629130766;1.95185990023979;1.61130355885779;1.39928400907632;1.69583384073145;31
1687.0259666561;7.72712799817811;0.200444774740899;2.36899620544584;2.77084448457269;2.99630528595126;1.33450141750951;2.40831536585852;31
1685.20676006752;9.14809090765191;0.158254298164297;2.3430280207391;1.97267530251885;2.73554348560774;2.04801584642754;1.46069373211856;36
1675.90617709803;8.98672384311292;0.137406715422933;2.05102747168905;2.0514631956124;1.80398507733084;1.62332807603447;1.17796092768105;31
1688.94421001079;10.3378431252294;0.112878586333655;2.03060867033462;2.1171227708073;2.07812706431287;2.43288345515397;2.39662638092256;40
1686.85503508856;9.55164204863007;0.0767349660753632;2.93750524704228;2.73462339664559;1.2897629850962;1.83554920779334;2.96963688916044;28
1685.10007710883;10.1994534583655;0.133737704550162;2.06744469751951;2.18285966812766;2.16316205782963;2.49726320314094;1.28143832659416;37
1689.18219551239;9.99399572968563;0.124001916187234;1.59137264573545;2.37383110140163;2.37363008194306;2.37899490323802;2.33901973969257;37
1681.21920431022;8.11260535159418;0.162638437256917;1.04382938800558;2.88948196726361;2.40932228761228;1.6466483355717;1.80536156185221;29
1671.85341766276;8.59260459116019;0.107018317736674;1.24974673253007;1.12178302748212;2.07608634097319;1.20436067981849;1.62380193575462;26
1689.65667050346;10.1479090534088;0.0738128074171203;1.03700533510978;1.31816069424067;2.5474507890397;2.45317469884324;2.98212310205313;31
1684.28054918052;9.18984650293757;0.133290978224213;1.72832352050036;2.87373283592692;2.17842010370382;2.00265762815376;1.75832859368917;33
1678.63915841293;8.4343246260395;0.167215090850026;2.63437280880025;2.48108149947649;2.16075607815793;1.36486452834907;1.34087066833902;29
1681.62438683518;8.87832534614559;0.0775965481747201;1.16016835261144;2.80951324468922;1.2382802824668;1.76657751983338;2.86932108638311;26
1686.58235895476;9.47182842882863;0.15004834945605;2.67719637028742;2.67783311366934;2.42499017409281;2.2843083363419;1.13413153967547;36
1680.29048819687;8.94266766073556;0.0999537773673196;2.141126703071;2.70780048319502;1.43147872874116;1.62752189330176;2.1468796483925;29
1678.15408215717;9.321411117383;0.0942092985063506;2.81572221956017;1.6585370556724;1.08540230527772;1.21174727203871;2.93263155405067;31
1693.70382746182;10.0089374473569;0.127226961007212;1.74928400327884;2.63540887908796;2.70998735898639;2.51514010108781;2.55311480609379;38
1677.93641997221;9.57030283844524;0.0768003726101382;1.71763980980853;1.19541099769781;1.37097245378931;1.62066630954885;2.70464693089232;27
1674.73447642239;8.54365245038456;0.139938591421881;1.56274788852909;1.72872588910569;2.04445775926321;1.30577766723269;1.64519320924077;26
1675.33819495491;8.0502296597858;0.099239935579562;1.44023348784085;2.88350274501532;1.30950882113981;1.33503959343538;1.9466055654672;19
1679.76296961587;10.183909944541;0.097224436043421;1.35917222144044;1.89317052014785;1.2631424526978;2.31904315916777;1.84099639898212;34
1688.50877891391;11.1581374349093;0.1001265906252;2.02052303730535;2.44225410718576;1.55089821040207;2.85577797976126;1.942606374129;45
1682.01432328485;8.72025921854036;0.131741094799828;1.97583575312786;2.39567919419877;1.94900880611921;1.43223297429841;2.59158666506018;31
1680.98131192419;10.2269205648007;0.0789470066564823;1.52475947352348;1.09952588570282;1.72314018137899;2.21346271373958;2.15168127657458;33
1691.10941627169;10.6655422255119;0.102101759576395;2.48178537258961;2.30686065988003;1.80432386454396;2.57966140544958;2.57138365114638;43
1683.24964367393;11.4297373735216;0.103849106199114;1.41240081396531;1.66334272393181;1.12570106150848;2.98232868406099;1.70664616055165;39
1691.85021038845;9.78227668428595;0.104370212110545;2.93221947454485;1.34902823453258;2.75036271184234;2.26514170657151;2.57345933261023;35
1678.63438598821;9.12952466568181;0.111307776384185;2.85611348313098;2.37226642639016;1.39094419981863;1.67414370210569;1.53259176878845;31
1687.09120695269;10.7202471603042;0.0952415162464826;2.27538570262277;2.64451278729574;1.51519447402805;2.67805993541985;1.72881117776447;43
1677.43985065293;8.8538056195595;0.118980475609393;2.16706869433032;2.77971708298648;1.6122247849648;1.71419100217251;1.12043373571729;30
1685.87735340949;9.78836545600323;0.11529833769295;1.34070760213803;2.16036256363632;2.09604610740023;2.18335831686079;2.46482019287759;36
1682.92162413486;10.8939871077699;0.0969119212562824;2.0523115615604;1.08884665560389;1.68348104724823;2.74765950802139;1.42859558501681;38
1681.5796768955;9.78468917470586;0.105243447572579;1.35718031337353;2.31655304567728;1.56856952634108;2.14913181920961;2.01038689958415;35
1689.06331138279;8.75716838806238;0.147685296909991;1.62680751859527;2.64531648235643;2.6838670995477;1.85877364168818;2.73547318192919;32
1682.2337506778;9.11980549641839;0.0711702543895975;2.15249304713332;2.7085816858842;1.04899647927331;1.68087094495114;2.87629557395181;24
1681.39422143381;9.36473637111898;0.140234369524703;2.83727258529387;1.79166618585198;2.12626392912411;1.85085022768511;1.40431495681606;35
1669.48829971052;8.36500760856492;0.124302310526631;1.84845285157135;1.98370614987206;1.34991910674501;1.13887801374487;1.18518184413443;21
1686.84211298037;10.6990407269943;0.108659684687733;1.20928493058741;2.91796101730915;1.97481431205515;2.69244000860138;1.59822799852035;42
1679.52293182614;9.39408053868531;0.0881069602113807;1.61239921131312;2.94540041320809;1.3755617377842;2.04801584642754;1.45921746310433;30
1690.06960909661;10.0112390025044;0.137759983220184;2.31430840359139;1.96590870121709;2.71690235731265;2.57950725852489;1.66886333112718;38
1678.11711263612;8.00772280430757;0.151430504240826;1.4242066370436;2.8603331846466;2.05397866492142;1.39869142901091;1.71716586813199;27
1689.2409112429;8.72278832472264;0.149465029516916;1.62680751859527;2.64531648235643;2.72273876711202;1.85877364168818;2.73547318192919;32
1676.31950001055;9.58011548076726;0.0953609957319078;1.25956466899233;2.22882568715982;1.1423812919028;2.08223889408105;1.4801621024199;32
1679.1100898521;10.0701637342458;0.0713369447846731;1.70639276723675;1.07841700955445;1.19257659660307;2.01915234133263;2.52736860561395;28
1685.91124021773;10.1628113952334;0.11838610889773;1.30852943481949;2.12765908518371;2.13581093224917;2.40965542076605;2.07358517640903;37
1679.79189035933;8.22484483140556;0.186574810997807;2.5285354394518;2.48108149947649;2.4676641991046;1.36486452834907;1.34087066833902;29
1676.59977921791;10.1000001097076;0.0926850171695822;1.70639276723675;1.36817222880314;1.19257659660307;2.20742712540897;1.48676876511513;32
1679.03777948585;9.95219169142116;0.0802256463956216;1.52475947352348;1.09952588570282;1.69963035466988;2.0243680133783;2.0672884931805;32
1673.00375038808;8.67265759994157;0.107463323158109;1.18344867678541;1.79660044566416;1.41806811113752;1.43912267146591;1.83327738513857;28
1676.03898485598;8.0611798454628;0.10727703928582;1.44733547281723;2.88350274501532;1.43184595120623;1.33503959343538;1.97468148707915;22
1681.37244913817;9.27697712957029;0.147317800248848;1.33178275276537;2.23490038664774;2.33734601742321;2.06050089694707;1.38518848446694;34
1673.09645155805;8.36208572740817;0.0959289696225762;1.25835498251887;1.81582307015351;1.16889098324408;1.17689495774788;2.5143223184391;17
1673.30228783339;8.26298457970393;0.137788304072106;2.75751814724152;2.49549596877967;1.51797052124421;1.0599510523056;1.25795248735823;25
1694.6072118196;9.40620715914948;0.134550192279161;2.86011776818213;2.96583831083028;2.74382370512179;2.2745239424136;2.37825124570129;37
1689.9706816186;9.36591909096286;0.134966822860228;1.52075055049578;2.24698756670275;2.75036271184234;2.18023786181974;2.5775607854472;35
1688.29893252491;10.2116078714695;0.0975759262350657;2.89468561742896;1.26278288515721;2.14096481610216;2.26826216161257;2.46071874004027;38
1682.81026195648;7.55764807224648;0.201090150821177;2.57702226440046;2.99507730457529;2.6508887899188;1.07482874396948;2.03946759245128;27
1681.720438866;8.6290084244703;0.13630696560967;2.79483176013214;2.85872558404632;1.95481739703324;1.51037861523702;1.70969803234448;30
1672.14128444488;8.63545639611016;0.107272156906017;1.32070857161419;1.12178302748212;2.07608634097319;1.20436067981849;1.65086382056277;27
1688.61946915138;10.5410844066661;0.092931585157153;2.6773563171509;2.08073989956744;1.32073384538327;2.43609820652571;2.77157617344984;42
1683.0055667922;8.76743627570203;0.133209245686455;2.79483176013214;2.75131186939102;1.95089015384595;1.51037861523702;2.05810541988262;32
1676.41264683267;9.2667624347703;0.105906390019351;2.55242797338982;1.25039827791374;1.68858837580386;1.0058463197925;2.63210949005192;32
1674.62592544923;8.59545861164437;0.113724496753916;1.4284086578664;1.26903930784624;2.11729019559794;1.16641749449373;2.09825316007606;27
1680.15154628284;10.1936312527225;0.0962953982727607;1.3542033468154;1.89317052014785;1.2631424526978;2.31904315916777;1.93082907232835;34
1686.0467943557;9.76169487070167;0.116653311148663;1.53080353547532;2.16036256363632;2.09965616277649;2.14468915875949;2.46558481197513;35
1681.43482747237;8.31901229397593;0.137324017196798;2.60348328214664;2.97226853298269;1.95120734165698;1.29917597672498;2.05734079386402;27
1674.56068016507;8.54906515517628;0.0852136914148442;1.28404938460167;1.6659677225183;1.08540230527772;1.21174727203871;2.93263155405067;25
1687.31566123289;10.3474974520023;0.0810617395835827;2.94599852829569;2.81629034194453;1.35747415775316;2.57950725852489;1.66738706206316;37
1683.07584033476;8.83738323139573;0.133331586765237;2.13781169952699;1.78016502095743;2.30718050119801;1.30109018008275;2.92486492820311;33
1671.95836186338;8.60861404697119;0.107966273994011;1.28653851137985;1.12962706896139;2.07608634097319;1.20436067981849;1.62380193575462;27
1687.68773721636;10.8014282420642;0.0959725139288956;2.02052303730535;2.61906866283327;1.5770590249038;2.68079187943693;1.942606374129;44
1691.97209183578;11.0910828925553;0.0953522089060667;2.63581782096802;2.44815150578864;1.57545162665496;2.85210344588798;2.37244915006333;45
1693.69016692487;10.06666117063;0.119622370545005;2.62080041301474;2.14950087440643;2.52217253826266;2.40949203325878;2.71784262049257;38
1680.517371337;8.20623398396524;0.164475357558079;2.54824630522553;2.84479149796292;2.21367960724412;1.33188656503861;1.62129103555781;29
1680.81004629561;9.02664615182254;0.0958653709500001;2.7374997338552;2.91190655612148;1.45846706354783;1.75801442151325;1.58782704895306;30
1681.69100591423;11.1506418132677;0.099152873973599;1.20245058756444;1.60785077056669;1.1627692904381;2.82969597048095;1.72332248270161;36
1686.10613347748;10.0002491614891;0.0993038629076275;2.71973860616132;2.45312739231304;1.51797052124421;2.21920815629523;2.16465897983438;36
1682.66728597489;10.3488755860625;0.0720329237052646;1.52475947352348;1.05275399938891;1.72314018137899;2.2610268291682;2.47199873772999;32
1676.88228825093;8.81330386479983;0.103288015932439;1.2498264993773;2.73586543404137;1.42560670265258;1.75981603784478;1.61569283883404;28
1674.41653103956;9.90918518575902;0.0811473772527235;1.67154979615501;1.08495066598288;1.19257659660307;2.0183324250478;1.49049378192574;30
1678.50672248642;8.11962395381902;0.099699940398668;1.2498264993773;2.86132398148129;1.42560670265258;1.38054911320631;2.5720716984447;21
1680.13649684843;9.06546140818562;0.136172765923629;1.97583575312786;2.38168561647161;1.94900880611921;1.76178854633533;1.60639805093175;32
1692.15185078726;9.72025086404339;0.104877258414133;2.93221947454485;1.34902823453258;2.8163834018311;2.26514170657151;2.57345933261023;35
1671.5292451944;7.9775579531262;0.0943002595579604;2.29277731515294;2.85558777016382;1.08723671318655;1.16078840389884;1.18518184413443;15
1679.79836663643;8.84153045106916;0.102736655790031;2.141126703071;2.70780048319502;1.44754333615592;1.56658618684096;2.12555713882631;30
1682.96278737709;9.86841173632163;0.0875966896288929;2.62818321195812;1.17771125686248;1.77518191930655;1.62643005129387;2.93573773463058;34
1696.80247839124;10.2409945732566;0.122492189858414;2.6404911598159;2.62496606149942;2.70781372764912;2.6771174453558;2.50402904679677;41
1679.25160642519;9.34721366820158;0.127872232844531;2.3430280207391;2.05728040402726;1.76597862516129;1.80597121931931;1.49371248240642;34
1679.54189095871;8.50880753537761;0.121706948588147;1.14132098119195;2.3493063660589;1.79429768435391;1.50999497552868;2.52625792871661;26
1685.64113263575;10.4857387729984;0.104943218050074;2.67054036204293;2.62929822324068;1.57480909236465;2.6771174453558;1.14277459957919;40
1673.40214465875;8.69765160291077;0.109420278668226;1.30412559983513;1.85576141944889;1.41806811113752;1.43608527164344;1.83327738513857;29
1688.49732303057;10.3146815449621;0.112548423358522;1.91726155762343;2.08828556028755;2.07812706431287;2.41828363736334;2.39662638092256;39
1693.18759006046;11.020296138334;0.0643402862252632;2.64054874683254;2.99737701844302;1.45246196624533;2.78861743677914;2.59264133678805;28
1680.88302402555;8.61552940309828;0.120324758379838;2.30413611856175;2.62496606149942;1.67161283479611;1.31215020643973;2.53704717081834;29
1682.8463241681;8.64779654884208;0.0821179935083201;2.59713294631893;2.99561796211244;1.3323650175057;1.33503959343538;2.93767989974867;26
1674.99682807779;9.25183900789428;0.0927534770367542;1.47121918917534;1.18193598543143;1.76839143754285;1.56549434483307;1.87044462290054;30
1678.91814450154;9.2939331238329;0.112449709878088;2.03613807536047;1.20707235714251;2.29900265173009;1.66717490428857;1.71825273217427;33
1675.0141880721;8.09413715922135;0.102495107971828;1.44023348784085;2.78103483370694;1.30950882113981;1.32808220558126;1.93934437268743;20
1687.42609480829;9.61825745031589;0.107496800835872;1.34070760213803;2.95053463702841;2.03343970899314;2.18335831686079;2.46482019287759;34
1673.75885702028;8.50206957867887;0.112012847201174;1.44023348784085;2.08010409803774;1.37214052430785;1.33503959343538;1.9466055654672;24
1682.49805579448;9.0798900642265;0.0670044671194415;2.16516428671557;2.80954399816276;1.04899647927331;1.68087094495114;2.87629557395181;23
1679.63746353564;9.57339650872759;0.0883455536182303;1.850358762243;1.17474471484787;1.87428913864972;1.67064527914754;2.42427371788038;31
1680.68185427318;10.1497929621627;0.105934677162013;1.19005277688724;2.09819670352069;1.52596934248067;2.34130965264742;1.72176972710401;36
1692.87626938852;10.4361882060675;0.122398428589538;2.28763021834042;2.64451278729574;2.43194624484732;2.67805993541985;2.0806266272607;41
1684.86364730423;10.7567164152635;0.117726405805127;1.20928493058741;2.05308977191015;1.97481431205515;2.69244000860138;1.6049085896524;41
1670.70376615457;7.82551772076752;0.0992836216152403;1.84845285157135;2.85558777016382;1.13581313385433;1.16078840389884;1.18518184413443;18
1678.47147357396;7.97197540979427;0.156789828337656;1.4242066370436;2.85928400936182;2.13207162783949;1.39869142901091;1.71716586813199;28
1680.80366904661;9.68522633375785;0.0846605803996197;1.25956466899233;2.23570442929534;1.1078782770977;2.08305881036588;2.51686702739301;31
1682.89412408517;8.49746020951413;0.113233034309319;1.38427255651147;1.34945996867002;2.76703969314608;1.44374809273067;2.78845589691235;25
1686.51875189741;9.5038959044897;0.077409208345671;2.89929851355923;2.73462339664559;1.2897629850962;1.80366139733194;2.96963688916044;28
1673.7497957065;8.20378148128651;0.171271174476996;1.88627760993892;1.74333583139404;2.35132627350538;1.09902740551022;1.28905786309016;28
1682.23382477214;10.0240832774084;0.0951960013342892;1.3387788578197;1.10741500263272;2.50982360513433;2.40811740949437;1.38312524169649;35
1682.85420314017;9.81900690840595;0.079277445483024;1.77373340721398;2.76697298687276;1.24553846113642;2.18121480575078;2.11695492366412;31
1678.06223594056;9.52291374790162;0.100307083484388;2.75609688203578;2.3498264602656;1.16139616437175;2.07527608616799;1.00907055575319;33
1689.45297534328;10.1630640009219;0.074277292851085;1.03700533510978;1.31816069424067;2.52511366627177;2.45317469884324;2.95931324353555;31
1686.96180927954;9.55354587921739;0.0777884614603575;2.93881470142914;2.73462339664559;1.31245726672679;1.83554920779334;2.96963688916044;29
1681.47107659585;10.2899686489762;0.116569565513382;2.36569778618588;1.40208838929442;1.86973588767915;2.45919596296173;1.08292436548986;37
1691.02352031079;10.716978763133;0.125866182926764;2.6335929250413;2.14950087440643;2.22265183796298;2.85265750544313;1.65181387804999;43
1680.22604873883;8.89599983422754;0.114531350057827;1.94517518623973;1.17334575307246;2.60289714273398;1.43919241032491;2.16092509973191;31
1673.89409206706;8.6743224320308;0.107809219894482;1.27011025538283;1.85576141944889;1.41806811113752;1.42086743440554;1.98804463730157;29
1676.18720429898;9.71828754312244;0.0937185763422839;2.80202918727216;1.10286497422627;1.36310198275513;1.66898069003084;1.71099153939215;31
1681.31676401631;8.77304211058405;0.160030290830589;2.17995200356335;2.37226642639016;2.32691007101258;1.67414370210569;1.53259176878845;32
1682.8022996568;8.46438208424492;0.167173032638728;2.62392897413284;2.88948196726361;2.40932228761228;1.6466483355717;1.32471921883282;30
1677.10857715075;7.93254037526301;0.158925184064463;1.0765468760833;2.48108149947649;2.16075607815793;1.36486452834907;1.82151475428971;27
1684.26032594944;9.48856494478773;0.0815577206268012;2.34282852879429;2.64531648235643;1.25933704302143;1.85977956051563;2.73768440361623;30
1686.90273133838;8.36039191970387;0.151963441195655;1.50640595827385;2.85732651308986;2.55403502533228;1.66505441193704;2.67261818575657;30
1676.69617291949;8.84823039745531;0.139511238336031;2.06731344019747;2.35878388049526;1.81230325693909;1.62332807603447;1.17796092768105;30
1686.67429571338;9.58374254380437;0.126788823249627;1.57508670663557;2.06651041634449;2.40483857447568;2.13311908208766;2.33901973969257;34
1675.25227853283;9.30754521463798;0.105909640001287;2.59729088358455;1.23933608282327;1.61557817681458;1.15418565314485;2.17154652214215;32
1678.19783687969;8.35558611019347;0.14675785948564;2.52846962005294;2.4452677590052;1.82788033946508;1.03005505569708;2.23799477388989;27
1677.26476954129;7.92365108270811;0.156354231244176;1.56274788852909;2.81842843214531;2.04445775926321;1.30577766723269;1.64519320924077;27
1681.51182003618;10.6833360659299;0.102227704683739;1.56211580176005;1.7217291129055;1.35747415775316;2.57950725852489;1.66738706206316;36
1687.9629839139;9.36901869945808;0.164368746797692;2.06339467333133;2.18285966812766;2.97526519200062;2.38874025274347;1.28143832659416;38
1683.22279010252;8.39530476242948;0.148605487952361;2.37304622947318;2.77084448457269;2.16180613932404;1.33450141750951;2.40831536585852;28
1683.26674492106;11.1110607969994;0.102318888335161;1.77734386574329;1.66334272393181;1.129174282431;2.8318529375899;1.77460467690888;39
1676.39422485824;8.93618462276929;0.117932650611168;1.41500611411295;2.77971708298648;1.6122247849648;1.84396144986376;1.05876967123801;30
1677.30280985028;8.69645091378327;0.0730515835387349;1.41617627609576;2.80954399816276;1.01577039429631;1.68087094495114;2.14068835718443;21
1677.61240750863;8.92303934822857;0.105512624373776;2.18922993908754;1.80802975064868;1.37214052430785;1.12945556069643;2.91319316477632;29
1681.25315853979;9.05769999887654;0.0762043471770303;1.2498264993773;2.76112535359549;1.17639764304387;1.83807267653814;2.70335625179637;25
1677.30080524591;8.4310886066607;0.113604596386712;2.47925042616169;2.84254735333424;1.49691258273209;1.34450450741896;1.65017001158274;24
1683.08016212947;8.00395159142723;0.157889251179052;1.4242066370436;2.72619592619986;2.38046267999833;1.39869142901091;2.56610966133287;29
1680.9823200943;10.0728121719193;0.0967656977075432;2.29299072998654;1.14781632467537;1.862008181802;2.13340382796405;1.71666681218984;34
1673.96190135617;8.50275024733006;0.114199992135116;1.44023348784085;2.08010409803774;1.41658127961311;1.33503959343538;1.9466055654672;25
1673.09763736197;8.67577539555796;0.107327763302944;1.26108409718002;1.85576141944889;1.37362735583226;1.43608527164344;1.83327738513857;28
1673.60063297247;8.175645666581;0.170931150550899;1.82300143352467;1.74333583139404;2.35132627350538;1.09902740551022;1.28905786309016;27
1694.58526192319;10.4947668359779;0.0804087999458991;2.92299098891045;1.14964871702986;2.50212288624706;2.6237704267836;2.92912769593723;39
